ID,Text,Label 1,Label 2,Label 3
769_Cleand_Climate1.csv,RT @TurdFergeson11: @CTV_PowerPlay @fordnation Nobel Prize winning economist declares that the best way to handle climate change and global,Neutral,Positive,Positive
564_Cleand_Climate1.csv,RT @IPCC_CH: One of the Co-Chairs of #IPCC's Working Group II Debra Roberts on the Special Report on Global Warming of 1.5 C #sr15 #ipcc,Negative,Neutral,Positive
46_Cleand_Climate1.csv,@CurvyZoe @DancinJonHanson @ahal79 Didn t the UN recently roll back on climate change figures though?,Neutral,Positive,Negative
1036_Cleand_Climate1.csv,RT @raoulempey: And we all get an extra 5... woohoo thanks #Budget2019 https://t.co/WrFh7QLhre,Neutral,Positive,not-relevant
487_Cleand_Climate1.csv,RT @Daley3J: .@IPCC_CH report is unequivocal: We must leverage the power of #Forests4Climate to capture and store carbon if we hope to ove,Positive,Positive,Positive
282_Cleand_Climate1.csv,Even worse that s not even the reason. Animal foods tasting better is completely a myth we need not maintain. The real sadder reason is personal insecurity and infantile attachment to familiarity/conformity. Sorry meatflakes it s gotten too late to keep sugarcoating this.,Positive,not-relevant,Positive
615_Cleand_Climate1.csv,RT @KevinMKruse: Who ... Who *drew* it? Does he think the UN report was done in crayon? https://t.co/hrx2mfHoqV,Positive,Positive,Positive
410_Cleand_Climate1.csv,RT @Allen_Clifton: Riddle me this: How many catastrophic record-setting hurricanes need to hit red states before the conservatives livin,Positive,Positive,Positive
26_Cleand_Climate1.csv,7/ roughly doubled over the past century. And in 2016 the National Academies of Science Engineering and Medicine announced that it s now possible to confidently attribute certain weather events like some heat waves directly to climate change.,Neutral,Positive,Neutral
333_Cleand_Climate1.csv,I liked a @YouTube video https://t.co/1LrzNQdA8F UN Report: Catastrophic Climate Change By 2030 Unless..,Negative,Positive,Positive
256_Cleand_Climate1.csv,Could not agree more > Eco-consumerism may expiate your guilt. But it s only mass movements that have the power to alter the trajectory of the climate crisis https://t.co/JsMMkjNYM2,Neutral,Positive,Neutral
518_Cleand_Climate1.csv,RT @EnviroDefenders: Dutch appeals court upholds landmark #climatechange ruling #ClimateChangeIsReal #climatecase #ClimateCrisis #Clim,Positive,Positive,Positive
236_Cleand_Climate1.csv,Check it out! Professor @NickSchroeck was on the @Craig_Show this morning discussing the Intergovernmental Panel on Climate Change report released this week that says limiting global warming to 1.5 degrees Celsius will require drastic action.,Positive,Neutral,Positive
159_Cleand_Climate1.csv,@heyeokah @NatashaFrom970 Nah still fake news meant to promote the idea of man made climate change. rapid intensification happens every time a storm hits the warm gulf water.,Negative,Neutral,Neutral
1282_Cleand_Climate1.csv,yum grass,not-relevant,not-relevant,Negative
861_Cleand_Climate1.csv,RT @davidfrum: I wonder how this clip will look to our grandchildren? https://t.co/7XXSKH1YSa,Positive,Positive,Neutral
841_Cleand_Climate1.csv,RT @cflav: As climate change strains gov't disaster programs self recovery could become the euphemism of our time. https://t.co/mJCAdrg0,Positive,Positive,Positive
1185_Cleand_Climate1.csv,This scary,Neutral,Negative,Positive
969_Cleand_Climate1.csv,RT @kris_sims: @garymasonglobe Since British Columbia is still missing its targets with their present Carbon Tax rate what would you like,Positive,Positive,Positive
764_Cleand_Climate1.csv,RT @Tozzo1991: @rachel1592 @FoxNews Breaking News: Leonardo Di Caprio farted despite being against climate change,Positive,Neutral,Neutral
1236_Cleand_Climate1.csv,With doom ahead making a case for cycling as the primary mode of transport is almost irrelevant #ClimateChange #GlobalWarming https://t.co/kzt3EpJ3Kb,Negative,Neutral,Neutral
1031_Cleand_Climate1.csv,RT @pixelatedboat: Scared by that new report on climate change? Here's what you can do to help: Eat less meat (about 30%) Swap your c,Neutral,Positive,Negative
41_Cleand_Climate1.csv,@CBCNews Climate change? What climate change! Bring on that clean coal! Right Donald?,Positive,Positive,Neutral
687_Cleand_Climate1.csv,RT @PaulEDawson: 2 C of warming is worse than 1.5 C and 1.5 C is much worse than the 1 C we re at now. At 1 C we're seeing: Fastest decl,Positive,Positive,Positive
482_Cleand_Climate1.csv,RT @Crow56Raven: RT @ShiCooks: Tipping points could exacerbate climate crisis scientists fear IPCC report underestimates potential of these key dangers to send Earth into spiral of runaway climate change https://t.co/fpKEc7zh6p #science #climate https://t.co/gImUvG7RaQ,Positive,Positive,Positive
815_Cleand_Climate1.csv,RT @aneto_writes: 'Our islands will be under water': One small nation's fight against climate change | CBC Radio https://t.co/uHN2C5WY5J,Positive,Neutral,not-relevant
610_Cleand_Climate1.csv,RT @KateRaworth: When I first heard @GeorgeMonbiot make this argument I was instantly persuaded. I have sinced talked of climate breakdown,Neutral,Neutral,Neutral
1159_Cleand_Climate1.csv,The climate issue is very urgent and serious. We need to do something! #PRgirlsplus3men,Positive,Positive,Positive
738_Cleand_Climate1.csv,RT @Speers137: People are idiots sometimes. #ErieRally #TrumpRally #QAnon https://t.co/b10YQbIWBV,not-relevant,Neutral,Positive
533_Cleand_Climate1.csv,RT @GeorgeHLeonard: Real-world climate change impacts during the very week that IPCC releases its 1.5 report. Its not abstract math its re,Neutral,Positive,Neutral
1005_Cleand_Climate1.csv,RT @namenotinserted: This needs to be at the top of every website every newspaper and every TV channel right now. We only have 15 years l,Positive,Neutral,Neutral
456_Cleand_Climate1.csv,RT @CanadianGreens: One more time for the people in the back: This has been Green Party of Canada policy for years. Carbon dividends cou,not-relevant,Positive,Positive
251_Cleand_Climate1.csv,Climate change will get worse. These investors are betting on it. - Bloomberg Businessweek https://t.co/QHcQ51D4Ty,Positive,Positive,Positive
718_Cleand_Climate1.csv,RT @ScotNational: Letters: This endeavour is an Apollo Programme plus a Manhattan Project plus a Marshall Plan in magnitude https://t.co/W,Positive,Positive,Positive
379_Cleand_Climate1.csv,One of the tweets from today's #RenewablesNow! Hour https://t.co/oF0mh5lpyo via @run_renewables TOPIC: #ClimateChange #Alarmists vs. the #Deniers #SolveBy2030 #HoardingWealth #epa #gop #dems #conservatives #liberals #liberalplots #science #solar #wind https://t.co/EIZW4fPPka,Neutral,Positive,Neutral
174_Cleand_Climate1.csv,@nexusrageHS I think I may have misspoken. I don't doubt that mankind can change the weather and is. What I don't think is a good idea is to change the climate for our comfort or prosperity. Doing so have and will bring about some unintended consequences.,Neutral,Negative,Neutral
359_Cleand_Climate1.csv,Just like the frog in the pot of water and the water slowly unnoticeably goes to a boil. #ClimateChange,Positive,Neutral,Positive
205_Cleand_Climate1.csv,A giant fireball caused by #fossilfuels as seen from inside a sealed container (running on fossil fuels) that will eventually have to come back down to earth and deal with its problems. This photo isn't a metaphor for the world in 2018 at all... #climatechange,Positive,Positive,Negative
128_Cleand_Climate1.csv,@ajaqueen My 2018 view on responsibilities/ politics/ climate change/ the future/ life https://t.co/rAH1XKRMZc,Positive,Negative,Neutral
984_Cleand_Climate1.csv,RT @mahootna2: So renewables don t need subsidies but banks and big business need huge tax cuts? Did I hear that right @ScottMorrisonMP? #A,not-relevant,Positive,Positive
1251_Cleand_Climate1.csv,You remember climate change? That thing your thick CUNT president denied??? Well here it is,Positive,Positive,Negative
964_Cleand_Climate1.csv,RT @kathrynjeffs: the evidence is now unequivocal we need to change our diets https://t.co/iLDx1Y8R9M,Positive,Positive,Positive
1231_Cleand_Climate1.csv,Why are we politicizing hurricanes the environment?: Today's talker https://t.co/KlIySJrfWn via @usatoday,Positive,Negative,Neutral
887_Cleand_Climate1.csv,RT @elizabethforma: Climate change is a clear and present danger but we re NOT helpless. I ve got a new bill to fight back. @algore calls,Neutral,Positive,Positive
810_Cleand_Climate1.csv,RT @amyklobuchar: Today I went to the Senate floor to speak out on climate change. The facts & science couldn t be clearer. The UN s repor,Positive,Neutral,Positive
1154_Cleand_Climate1.csv,The UN report which is based on more than 6 000 scientific references from 91 authors across 40 countries outlines the impact of global warming of 1.5 degrees Celsius above pre-industrial levels. Those pesky little details again https://t.co/6nckXj7iDz,Positive,Positive,Positive
938_Cleand_Climate1.csv,RT @izzyledo: HI JUST SO YALL KNOW the UN said we need to cut our carbon dioxide emissions to half the levels of 2010 BY 2030 or we face se,Positive,Positive,Positive
733_Cleand_Climate1.csv,RT @SlimJosa: Individual actions alone will not alleviate the urgency of climate change; it can only be resolved through a radical transfor,Positive,Positive,Positive
1077_Cleand_Climate1.csv,RT @talk_noel: @ezralevant These retards are even on about eating less meat so fewer cattle etc would be needed thereby cutting C02. Look,Positive,Negative,Positive
87_Cleand_Climate1.csv,@MissSassyIA @marcorubio You understand what climate change is? Do you understand how that impacts weather? Do you know Rubio s record on fighting climate change?,Neutral,Positive,Positive
1205_Cleand_Climate1.csv,We are all going to die within 12 years according #GuyIsAnIdiot The best thing we can do is appointing #GuyIsAMoron as Designated survivor. We can do that by bringing him in orbit around the moon. Let's start crowdfunding this idea.,Negative,Neutral,Neutral
1000_Cleand_Climate1.csv,RT @mppfister: Hes right. #wentworthvotes #auspol . Vote @Andrea Leong of the @SciencePartyAus to slap them awake. https://t.co/UHF6c9xJUE,Neutral,Positive,Neutral
10_Cleand_Climate1.csv,#StephenHawking's final #scientific paper revealed: the origin of #BlackHoles. #Broadway legend #PattiLuPone talks @Madonna and #Trump. Vulnerable #Migrants lack protection. The future is #vegetarian #vegan to limit #climatechange.,Positive,Positive,Neutral
656_Cleand_Climate1.csv,RT @MinhKular: Hey Morrison lets give them a Tax Break Just 100 companies responsible for 71% of global emissions study says https://t.,Negative,Positive,Positive
451_Cleand_Climate1.csv,RT @CLFLevine: Well said. let s strive to put the interests of the American people above the profits of power companies hoping to protect,Negative,Neutral,Positive
579_Cleand_Climate1.csv,RT @Jamienzherald: A word on climate change - and why it's not too big or not too late https://t.co/3ArB6OMtai,Positive,Neutral,Positive
374_Cleand_Climate1.csv,Not sure why hurricanes are getting so much attention in the media when this is the real scary story. We all need to be part of the immediate push back from 1.5 C above pre-industrial levels. #climatechange https://t.co/tpbg1rWVFo,Positive,Neutral,Positive
502_Cleand_Climate1.csv,RT @DrLucyJones: We are increasing the risk from natural disasters because 1) more people in cities and 2) more meteorological disasters b,Neutral,Neutral,not-relevant
1108_Cleand_Climate1.csv,RT @umairfan: The only way we're going to limit global warming to 1.5 C is if we pull a hard handbrake turn on global greenhouse gas emissi,Neutral,Positive,Positive
297_Cleand_Climate1.csv,Global warming is a thing but cars & nuclear plants are not to blame. That belongs to our sins. Just more proof that the end of the world & Jesus returning is closer than we thought. But it's never a bad time to turn to Jesus & ask Him into your life. #Jesus #GlobalWarming,Neutral,Neutral,Negative
220_Cleand_Climate1.csv,As a young kid we called it Indian Summer. As a kid I was also told we were going to freeze to death. Then it was going to be spool hot we wouldn't survive Then I was told it was climate CHANGE it's called seasons and happens ALL the time.,Positive,Neutral,Positive
143_Cleand_Climate1.csv,@derekstorck @CBSThisMorning @NorahODonnell @FLGovScott Let s see: education is socialism; science is socialism; climate change has only been debunked to stupid people; education teaches students to use their minds and intellect to solve problems; you nev,Positive,not-relevant,Positive
